Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"commonActions.BaseActions.clickFirstElement(findTestObject(""ComicPageUI/COMICDETAILPAGEUI/BUTTON_STAR_ICON""), 0)",Chrome 89.0.4389.90,,,2021-03-30 10:20:37,2021-03-30 10:20:39,1.387s,PASSED
"click(findTestObject(""ComicPageUI/COMICDETAILPAGEUI/BUTTON_BUY_NOW""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:39,2021-03-30 10:20:39,0.601s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:20:39,2021-03-30 10:20:39,0.000s,PASSED
,,,,,,,
Test Cases/Search/VerifySearchData,Chrome 89.0.4389.90,,,2021-03-30 10:20:39,2021-03-30 10:20:53,13.458s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:20:39,2021-03-30 10:20:39,0.001s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:20:39,2021-03-30 10:20:43,3.242s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:20:43,2021-03-30 10:20:43,0.117s,PASSED
"click(findTestObject(""SearchPageUI/TEXTBOX_SEARCH""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:43,2021-03-30 10:20:45,2.343s,PASSED
"commonActions.SearchActions.verifyComicSuggest(findTestObject(""SearchPageUI/COMIC_ITEMS""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:45,2021-03-30 10:20:46,1.248s,PASSED
"commonActions.SearchActions.verifyVideoSuggest(findTestObject(""SearchPageUI/VIDEO_ITEMS""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:46,2021-03-30 10:20:48,1.966s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-30 10:20:48,2021-03-30 10:20:53,4.390s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:20:53,2021-03-30 10:20:53,0.002s,PASSED
,,,,,,,
Test Cases/Search/VerifySearchSugguest,Chrome 89.0.4389.90,,,2021-03-30 10:20:53,2021-03-30 10:21:02,9.736s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:20:53,2021-03-30 10:20:53,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:20:53,2021-03-30 10:20:56,3.074s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:20:56,2021-03-30 10:20:56,0.117s,PASSED
"click(findTestObject(""SearchPageUI/TEXTBOX_SEARCH""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:56,2021-03-30 10:20:59,3.392s,PASSED
"commonActions.SearchActions.verifyComicSuggest(findTestObject(""SearchPageUI/COMIC_ITEMS""))",Chrome 89.0.4389.90,,,2021-03-30 10:20:59,2021-03-30 10:21:01,1.297s,PASSED
"commonActions.SearchActions.verifyVideoSuggest(findTestObject(""SearchPageUI/VIDEO_ITEMS""))",Chrome 89.0.4389.90,,,2021-03-30 10:21:01,2021-03-30 10:21:02,1.086s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-30 10:21:02,2021-03-30 10:21:02,0.635s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:02,2021-03-30 10:21:02,0.002s,PASSED
,,,,,,,
Test Cases/Clickable/VerifyClickingOnGenre,Chrome 89.0.4389.90,,,2021-03-30 10:21:02,2021-03-30 10:21:12,9.815s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:02,2021-03-30 10:21:02,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:21:03,2021-03-30 10:21:05,2.573s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:21:05,2021-03-30 10:21:05,0.116s,PASSED
"commonActions.ClickableActions.clickingOnGenre(findTestObject(""Object Repository/VideoDetailPageUI/TEXT_LINK_GENER""))",Chrome 89.0.4389.90,,,2021-03-30 10:21:05,2021-03-30 10:21:12,6.350s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-30 10:21:12,2021-03-30 10:21:12,0.633s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:12,2021-03-30 10:21:12,0.001s,PASSED
,,,,,,,
Test Cases/Clickable/VerifyRankingcheckOnComicPage,Chrome 89.0.4389.90,,,2021-03-30 10:21:12,2021-03-30 10:21:50,37.773s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:12,2021-03-30 10:21:12,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:21:12,2021-03-30 10:21:15,2.530s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:21:15,2021-03-30 10:21:15,0.116s,PASSED
commonActions.PageActions.openComicPage(),Chrome 89.0.4389.90,,,2021-03-30 10:21:15,2021-03-30 10:21:18,3.024s,PASSED
commonActions.BaseActions.ScrollToFooter(),Chrome 89.0.4389.90,,,2021-03-30 10:21:18,2021-03-30 10:21:50,31.650s,PASSED
"commonActions.Comics.CheckComicRankingDisplay20Items(findTestObject(""ComicPageUI/COMIC_RANKING_SECTION""))",Chrome 89.0.4389.90,,,2021-03-30 10:21:50,2021-03-30 10:21:50,0.301s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:50,2021-03-30 10:21:50,0.001s,PASSED
,,,,,,,
Test Cases/AddToMyList/VerifyClickOnAddToMyList,Chrome 89.0.4389.90,,,2021-03-30 10:21:50,2021-03-30 10:22:27,36.791s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:21:50,2021-03-30 10:21:50,0.001s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:21:50,2021-03-30 10:21:53,3.119s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:21:53,2021-03-30 10:21:53,0.116s,PASSED
commonActions.PageActions.openVideoPage(),Chrome 89.0.4389.90,,,2021-03-30 10:21:53,2021-03-30 10:22:01,7.987s,PASSED
commonActions.ClickableActions.addToMyList(),Chrome 89.0.4389.90,,,2021-03-30 10:22:01,2021-03-30 10:22:26,24.759s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-30 10:22:26,2021-03-30 10:22:27,0.666s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:22:27,2021-03-30 10:22:27,0.002s,PASSED
,,,,,,,
Test Cases/AddToMyList/VerifyMyListShowValidData,Chrome 89.0.4389.90,,,2021-03-30 10:22:27,2021-03-30 10:23:03,35.902s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:22:27,2021-03-30 10:22:27,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:22:27,2021-03-30 10:22:30,2.640s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:22:30,2021-03-30 10:22:30,0.114s,PASSED
commonActions.PageActions.openVideoPage(),Chrome 89.0.4389.90,,,2021-03-30 10:22:30,2021-03-30 10:22:38,8.144s,PASSED
commonActions.ClickableActions.addToMyList(),Chrome 89.0.4389.90,,,2021-03-30 10:22:38,2021-03-30 10:23:02,24.213s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-30 10:23:02,2021-03-30 10:23:03,0.651s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:23:03,2021-03-30 10:23:03,0.001s,PASSED
,,,,,,,
Test Cases/Component/VerifyAlbumDisplayed,Chrome 89.0.4389.90,,,2021-03-30 10:23:03,2021-03-30 10:23:29,26.473s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:23:03,2021-03-30 10:23:03,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:23:03,2021-03-30 10:23:06,2.888s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:23:06,2021-03-30 10:23:06,0.118s,PASSED
commonActions.APIs.anonymousLogin(),Chrome 89.0.4389.90,,,2021-03-30 10:23:06,2021-03-30 10:23:06,0.241s,PASSED
commonActions.BaseActions.ScrollToFooter(),Chrome 89.0.4389.90,,,2021-03-30 10:23:06,2021-03-30 10:23:24,18.007s,PASSED
"commonActions.PageActions.checkAlbumItemsCanClickable(findTestObject(""Object Repository/POPS App UI/HomePageUI/ALBUM_PART""))",Chrome 89.0.4389.90,,,2021-03-30 10:23:24,2021-03-30 10:23:26,2.355s,PASSED
"commonActions.PageActions.checkBrokenImages(findTestObject(""Object Repository/CommonUI/IMG_THUMNAIL""), ""src"")",Chrome 89.0.4389.90,,,2021-03-30 10:23:26,2021-03-30 10:23:29,2.714s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:23:29,2021-03-30 10:23:29,0.001s,PASSED
,,,,,,,
Test Cases/Component/VerifyRecommandationDisplayed,Chrome 89.0.4389.90,,,2021-03-30 10:23:29,2021-03-30 10:23:52,23.285s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:23:29,2021-03-30 10:23:29,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 10:23:29,2021-03-30 10:23:32,3.063s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 10:23:32,2021-03-30 10:23:33,0.115s,PASSED
commonActions.APIs.anonymousLogin(),Chrome 89.0.4389.90,,,2021-03-30 10:23:33,2021-03-30 10:23:33,0.213s,PASSED
commonActions.BaseActions.ScrollToFooter(),Chrome 89.0.4389.90,,,2021-03-30 10:23:33,2021-03-30 10:23:49,16.239s,PASSED
"commonActions.PageActions.checkRecommandation(findTestObject(""POPS App UI/HomePageUI/RECOMMANDATION_PART""))",Chrome 89.0.4389.90,,,2021-03-30 10:23:49,2021-03-30 10:23:51,1.628s,PASSED
"commonActions.PageActions.checkReCommandationCanClickable(findTestObject(""POPS App UI/HomePageUI/RECOMMANDATION_PART""))",Chrome 89.0.4389.90,,,2021-03-30 10:23:51,2021-03-30 10:23:51,0.617s,PASSED
"commonActions.PageActions.checkBrokenImages(findTestObject(""Object Repository/CommonUI/IMG_THUMNAIL""), ""src"")",Chrome 89.0.4389.90,,,2021-03-30 10:23:51,2021-03-30 10:23:52,1.274s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 10:23:52,2021-03-30 10:23:52,0.001s,PASSED
